user_id,action_index,action_text,test_index
654e6dcbb060f1ea2d712339,61,Placed Object 3 on machine,16
654e6dcbb060f1ea2d712339,62,Test Result: Nexiom machine is ON,16
655fd05c12d38751dfa91559,1,Placed Object 1 on machine,1
655fd05c12d38751dfa91559,2,Test Result: Nexiom machine is OFF,1
655fd05c12d38751dfa91559,3,Removed Object 1 from machine,2
655fd05c12d38751dfa91559,4,Placed Object 2 on machine,2
655fd05c12d38751dfa91559,5,Test Result: Nexiom machine is OFF,2
655fd05c12d38751dfa91559,6,Removed Object 2 from machine,3
655fd05c12d38751dfa91559,7,Placed Object 3 on machine,3
655fd05c12d38751dfa91559,8,Test Result: Nexiom machine is ON,3
655fd05c12d38751dfa91559,9,Removed Object 3 from machine,4
655fd05c12d38751dfa91559,10,Placed Object 4 on machine,4
655fd05c12d38751dfa91559,11,Test Result: Nexiom machine is ON,4
655fd05c12d38751dfa91559,12,Placed Object 1 on machine,5
655fd05c12d38751dfa91559,13,Test Result: Nexiom machine is ON,5
655fd05c12d38751dfa91559,14,Removed Object 1 from machine,6
655fd05c12d38751dfa91559,15,Placed Object 3 on machine,6
655fd05c12d38751dfa91559,16,Test Result: Nexiom machine is ON,6
655fd05c12d38751dfa91559,17,Placed Object 2 on machine,7
655fd05c12d38751dfa91559,18,Test Result: Nexiom machine is ON,7
655fd05c12d38751dfa91559,19,Placed Object 1 on machine,8
655fd05c12d38751dfa91559,20,Test Result: Nexiom machine is ON,8
655fd05c12d38751dfa91559,21,Removed Object 3 from machine,9
655fd05c12d38751dfa91559,22,Removed Object 1 from machine,9
655fd05c12d38751dfa91559,23,Removed Object 2 from machine,9
655fd05c12d38751dfa91559,24,Removed Object 4 from machine,9
655fd05c12d38751dfa91559,25,Placed Object 1 on machine,9
655fd05c12d38751dfa91559,26,Placed Object 2 on machine,9
655fd05c12d38751dfa91559,27,Test Result: Nexiom machine is OFF,9
655fd05c12d38751dfa91559,28,Removed Object 1 from machine,10
655fd05c12d38751dfa91559,29,Placed Object 1 on machine,10
655fd05c12d38751dfa91559,30,Placed Object 3 on machine,10
655fd05c12d38751dfa91559,31,Test Result: Nexiom machine is ON,10
655fd05c12d38751dfa91559,32,Removed Object 1 from machine,11
655fd05c12d38751dfa91559,33,Removed Object 2 from machine,11
655fd05c12d38751dfa91559,34,Placed Object 4 on machine,11
655fd05c12d38751dfa91559,35,Placed Object 2 on machine,11
655fd05c12d38751dfa91559,36,Test Result: Nexiom machine is ON,11
655fd05c12d38751dfa91559,37,Removed Object 2 from machine,12
655fd05c12d38751dfa91559,38,Removed Object 3 from machine,12
655fd05c12d38751dfa91559,39,Removed Object 4 from machine,12
65cbe16e047f780198657d96,1,Placed Object 1 on machine,1
65cbe16e047f780198657d96,2,Test Result: Nexiom machine is OFF,1
65cbe16e047f780198657d96,3,Removed Object 1 from machine,2
65cbe16e047f780198657d96,4,Placed Object 2 on machine,2
65cbe16e047f780198657d96,5,Test Result: Nexiom machine is OFF,2
65cbe16e047f780198657d96,6,Removed Object 2 from machine,3
65cbe16e047f780198657d96,7,Placed Object 3 on machine,3
65cbe16e047f780198657d96,8,Test Result: Nexiom machine is OFF,3
65cbe16e047f780198657d96,9,Removed Object 3 from machine,4
65cbe16e047f780198657d96,10,Placed Object 4 on machine,4
65cbe16e047f780198657d96,11,Test Result: Nexiom machine is OFF,4
65cbe16e047f780198657d96,12,Placed Object 1 on machine,5
65cbe16e047f780198657d96,13,Test Result: Nexiom machine is OFF,5
65cbe16e047f780198657d96,14,Placed Object 2 on machine,6
65cbe16e047f780198657d96,15,Test Result: Nexiom machine is OFF,6
65cbe16e047f780198657d96,16,Placed Object 3 on machine,7
65cbe16e047f780198657d96,17,Test Result: Nexiom machine is ON,7
65cbe16e047f780198657d96,18,Removed Object 1 from machine,8
65cbe16e047f780198657d96,19,Test Result: Nexiom machine is ON,8
65cbe16e047f780198657d96,20,Removed Object 2 from machine,9
65cbe16e047f780198657d96,21,Test Result: Nexiom machine is OFF,9
65cbe16e047f780198657d96,22,Placed Object 2 on machine,10
65cbe16e047f780198657d96,23,Removed Object 4 from machine,10
65cbe16e047f780198657d96,24,Test Result: Nexiom machine is ON,10
65da5ea53cf757c346ee5b18,1,Placed Object 1 on machine,1
65da5ea53cf757c346ee5b18,2,Placed Object 2 on machine,1
65da5ea53cf757c346ee5b18,3,Placed Object 3 on machine,1
65da5ea53cf757c346ee5b18,4,Test Result: Nexiom machine is ON,1
65da5ea53cf757c346ee5b18,5,Removed Object 3 from machine,2
65da5ea53cf757c346ee5b18,6,Test Result: Nexiom machine is ON,2
65da5ea53cf757c346ee5b18,7,Removed Object 2 from machine,3
65da5ea53cf757c346ee5b18,8,Test Result: Nexiom machine is OFF,3
65da5ea53cf757c346ee5b18,9,Removed Object 1 from machine,4
65da5ea53cf757c346ee5b18,10,Placed Object 4 on machine,4
65da5ea53cf757c346ee5b18,11,Placed Object 3 on machine,4
65da5ea53cf757c346ee5b18,12,Placed Object 1 on machine,4
65da5ea53cf757c346ee5b18,13,Test Result: Nexiom machine is ON,4
65da5ea53cf757c346ee5b18,14,Removed Object 1 from machine,5
65da5ea53cf757c346ee5b18,15,Removed Object 3 from machine,5
65da5ea53cf757c346ee5b18,16,Removed Object 4 from machine,5
65da5ea53cf757c346ee5b18,17,Placed Object 2 on machine,5
65da5ea53cf757c346ee5b18,18,Test Result: Nexiom machine is ON,5
65da5ea53cf757c346ee5b18,19,Removed Object 2 from machine,6
65da5ea53cf757c346ee5b18,20,Placed Object 4 on machine,6
65da5ea53cf757c346ee5b18,21,Placed Object 1 on machine,6
65da5ea53cf757c346ee5b18,22,Test Result: Nexiom machine is OFF,6
65da5ea53cf757c346ee5b18,23,Removed Object 1 from machine,7
65da5ea53cf757c346ee5b18,24,Removed Object 4 from machine,7
65da5ea53cf757c346ee5b18,25,Placed Object 3 on machine,7
65da5ea53cf757c346ee5b18,26,Placed Object 2 on machine,7
65da5ea53cf757c346ee5b18,27,Test Result: Nexiom machine is ON,7
65da5ea53cf757c346ee5b18,28,Removed Object 2 from machine,8
65da5ea53cf757c346ee5b18,29,Placed Object 1 on machine,8
65e8d07f6dee8323f49a2b5b,1,Placed Object 1 on machine,1
65e8d07f6dee8323f49a2b5b,2,Test Result: Nexiom machine is OFF,1
65e8d07f6dee8323f49a2b5b,3,Removed Object 1 from machine,2
65e8d07f6dee8323f49a2b5b,4,Placed Object 2 on machine,2
65e8d07f6dee8323f49a2b5b,5,Test Result: Nexiom machine is OFF,2
65e8d07f6dee8323f49a2b5b,6,Removed Object 2 from machine,3
65e8d07f6dee8323f49a2b5b,7,Placed Object 3 on machine,3
65e8d07f6dee8323f49a2b5b,8,Test Result: Nexiom machine is OFF,3
65e8d07f6dee8323f49a2b5b,9,Removed Object 3 from machine,4
65e8d07f6dee8323f49a2b5b,10,Placed Object 4 on machine,4
65e8d07f6dee8323f49a2b5b,11,Test Result: Nexiom machine is OFF,4
65e8d07f6dee8323f49a2b5b,12,Placed Object 1 on machine,5
65e8d07f6dee8323f49a2b5b,13,Test Result: Nexiom machine is ON,5
65e8d07f6dee8323f49a2b5b,14,Removed Object 1 from machine,6
65e8d07f6dee8323f49a2b5b,15,Removed Object 4 from machine,6
65e8d07f6dee8323f49a2b5b,16,Placed Object 2 on machine,6
65e8d07f6dee8323f49a2b5b,17,Placed Object 3 on machine,6
65e8d07f6dee8323f49a2b5b,18,Test Result: Nexiom machine is OFF,6
65e8d07f6dee8323f49a2b5b,19,Removed Object 2 from machine,7
65e8d07f6dee8323f49a2b5b,20,Removed Object 3 from machine,7
65e8d07f6dee8323f49a2b5b,21,Placed Object 1 on machine,7
65e8d07f6dee8323f49a2b5b,22,Placed Object 2 on machine,7
65e8d07f6dee8323f49a2b5b,23,Test Result: Nexiom machine is OFF,7
65e8d07f6dee8323f49a2b5b,24,Removed Object 1 from machine,8
65e8d07f6dee8323f49a2b5b,25,Removed Object 2 from machine,8
65e8d07f6dee8323f49a2b5b,26,Placed Object 2 on machine,8
65e8d07f6dee8323f49a2b5b,27,Placed Object 4 on machine,8
65e8d07f6dee8323f49a2b5b,28,Test Result: Nexiom machine is OFF,8
65e8d07f6dee8323f49a2b5b,29,Removed Object 2 from machine,9
65e8d07f6dee8323f49a2b5b,30,Removed Object 4 from machine,9
65e8d07f6dee8323f49a2b5b,31,Placed Object 3 on machine,9
65e8d07f6dee8323f49a2b5b,32,Placed Object 1 on machine,9
65e8d07f6dee8323f49a2b5b,33,Test Result: Nexiom machine is OFF,9
6618650ff8e368f495675c9f,1,Placed Object 1 on machine,1
6618650ff8e368f495675c9f,2,Test Result: Nexiom machine is OFF,1
6618650ff8e368f495675c9f,3,Removed Object 1 from machine,2
6618650ff8e368f495675c9f,4,Placed Object 2 on machine,2
6618650ff8e368f495675c9f,5,Test Result: Nexiom machine is ON,2
6618650ff8e368f495675c9f,6,Removed Object 2 from machine,3
6618650ff8e368f495675c9f,7,Placed Object 3 on machine,3
6618650ff8e368f495675c9f,8,Test Result: Nexiom machine is OFF,3
6618650ff8e368f495675c9f,9,Removed Object 3 from machine,4
6618650ff8e368f495675c9f,10,Placed Object 4 on machine,4
6618650ff8e368f495675c9f,11,Test Result: Nexiom machine is ON,4
6618650ff8e368f495675c9f,12,Removed Object 4 from machine,5
6618650ff8e368f495675c9f,13,Placed Object 4 on machine,5
6618650ff8e368f495675c9f,14,Placed Object 2 on machine,5
6618650ff8e368f495675c9f,15,Test Result: Nexiom machine is ON,5
6618650ff8e368f495675c9f,16,Removed Object 4 from machine,6
6618650ff8e368f495675c9f,17,Placed Object 1 on machine,6
6618650ff8e368f495675c9f,18,Test Result: Nexiom machine is ON,6
6618650ff8e368f495675c9f,19,Removed Object 1 from machine,7
6618650ff8e368f495675c9f,20,Placed Object 3 on machine,7
6618650ff8e368f495675c9f,21,Removed Object 2 from machine,7
6618650ff8e368f495675c9f,22,Placed Object 4 on machine,7
6618650ff8e368f495675c9f,23,Test Result: Nexiom machine is ON,7
6618650ff8e368f495675c9f,24,Removed Object 4 from machine,8
6618650ff8e368f495675c9f,25,Placed Object 1 on machine,8
6618650ff8e368f495675c9f,26,Test Result: Nexiom machine is OFF,8
6618650ff8e368f495675c9f,27,Placed Object 2 on machine,9
6618650ff8e368f495675c9f,28,Placed Object 4 on machine,9
6618650ff8e368f495675c9f,29,Test Result: Nexiom machine is ON,9
6618650ff8e368f495675c9f,30,Removed Object 3 from machine,10
6618650ff8e368f495675c9f,31,Test Result: Nexiom machine is ON,10
6618650ff8e368f495675c9f,32,Removed Object 2 from machine,11
6618650ff8e368f495675c9f,33,Removed Object 1 from machine,11
6618650ff8e368f495675c9f,34,Placed Object 1 on machine,11
6618650ff8e368f495675c9f,35,Placed Object 3 on machine,11
6618650ff8e368f495675c9f,36,Test Result: Nexiom machine is ON,11
661a38cd3b483dbdaafbf325,1,Placed Object 1 on machine,1
661a38cd3b483dbdaafbf325,2,Test Result: Nexiom machine is OFF,1
661a38cd3b483dbdaafbf325,3,Removed Object 1 from machine,2
661a38cd3b483dbdaafbf325,4,Placed Object 2 on machine,2
661a38cd3b483dbdaafbf325,5,Test Result: Nexiom machine is OFF,2
661a38cd3b483dbdaafbf325,6,Removed Object 2 from machine,3
661a38cd3b483dbdaafbf325,7,Placed Object 3 on machine,3
661a38cd3b483dbdaafbf325,8,Test Result: Nexiom machine is OFF,3
661a38cd3b483dbdaafbf325,9,Removed Object 3 from machine,4
661a38cd3b483dbdaafbf325,10,Placed Object 4 on machine,4
661a38cd3b483dbdaafbf325,11,Test Result: Nexiom machine is OFF,4
661a38cd3b483dbdaafbf325,12,Removed Object 4 from machine,5
661a38cd3b483dbdaafbf325,13,Placed Object 1 on machine,5
661a38cd3b483dbdaafbf325,14,Placed Object 2 on machine,5
661a38cd3b483dbdaafbf325,15,Test Result: Nexiom machine is ON,5
661a38cd3b483dbdaafbf325,16,Removed Object 2 from machine,6
661a38cd3b483dbdaafbf325,17,Placed Object 3 on machine,6
661a38cd3b483dbdaafbf325,18,Test Result: Nexiom machine is OFF,6
661a38cd3b483dbdaafbf325,19,Removed Object 3 from machine,7
661a38cd3b483dbdaafbf325,20,Placed Object 4 on machine,7
661a38cd3b483dbdaafbf325,21,Test Result: Nexiom machine is OFF,7
661a38cd3b483dbdaafbf325,22,Removed Object 4 from machine,8
661a38cd3b483dbdaafbf325,23,Placed Object 2 on machine,8
661a38cd3b483dbdaafbf325,24,Placed Object 3 on machine,8
661a38cd3b483dbdaafbf325,25,Test Result: Nexiom machine is ON,8
661a38cd3b483dbdaafbf325,26,Removed Object 3 from machine,9
661a38cd3b483dbdaafbf325,27,Placed Object 4 on machine,9
661a38cd3b483dbdaafbf325,28,Test Result: Nexiom machine is ON,9
661a38cd3b483dbdaafbf325,29,Placed Object 3 on machine,10
661a38cd3b483dbdaafbf325,30,Test Result: Nexiom machine is ON,10
661a38cd3b483dbdaafbf325,31,Removed Object 1 from machine,11
661a38cd3b483dbdaafbf325,32,Removed Object 4 from machine,11
661a38cd3b483dbdaafbf325,33,Test Result: Nexiom machine is OFF,11
661a38cd3b483dbdaafbf325,34,Removed Object 3 from machine,12
661a38cd3b483dbdaafbf325,35,Placed Object 4 on machine,12
661a38cd3b483dbdaafbf325,36,Test Result: Nexiom machine is OFF,12
661a38cd3b483dbdaafbf325,37,Placed Object 3 on machine,13
661a38cd3b483dbdaafbf325,38,Test Result: Nexiom machine is OFF,13
661a38cd3b483dbdaafbf325,39,Removed Object 2 from machine,14
661a38cd3b483dbdaafbf325,40,Test Result: Nexiom machine is OFF,14
661afa4a5efc676a1b16a98a,1,Placed Object 1 on machine,1
661afa4a5efc676a1b16a98a,2,Test Result: Nexiom machine is ON,1
661afa4a5efc676a1b16a98a,3,Removed Object 1 from machine,2
661afa4a5efc676a1b16a98a,4,Placed Object 2 on machine,2
661afa4a5efc676a1b16a98a,5,Test Result: Nexiom machine is OFF,2
661afa4a5efc676a1b16a98a,6,Removed Object 2 from machine,3
661afa4a5efc676a1b16a98a,7,Placed Object 3 on machine,3
661afa4a5efc676a1b16a98a,8,Test Result: Nexiom machine is ON,3
661afa4a5efc676a1b16a98a,9,Removed Object 3 from machine,4
661afa4a5efc676a1b16a98a,10,Placed Object 4 on machine,4
661afa4a5efc676a1b16a98a,11,Test Result: Nexiom machine is OFF,4
661afa4a5efc676a1b16a98a,12,Removed Object 4 from machine,5
661afa4a5efc676a1b16a98a,13,Placed Object 3 on machine,5
661afa4a5efc676a1b16a98a,14,Placed Object 2 on machine,5
661afa4a5efc676a1b16a98a,15,Test Result: Nexiom machine is ON,5
661afa4a5efc676a1b16a98a,16,Removed Object 2 from machine,6
661afa4a5efc676a1b16a98a,17,Placed Object 1 on machine,6
661afa4a5efc676a1b16a98a,18,Test Result: Nexiom machine is ON,6
661afa4a5efc676a1b16a98a,19,Removed Object 1 from machine,7
661afa4a5efc676a1b16a98a,20,Placed Object 4 on machine,7
661afa4a5efc676a1b16a98a,21,Test Result: Nexiom machine is ON,7
661afa4a5efc676a1b16a98a,22,Removed Object 4 from machine,8
661afa4a5efc676a1b16a98a,23,Removed Object 3 from machine,8
661afa4a5efc676a1b16a98a,24,Placed Object 1 on machine,8
661afa4a5efc676a1b16a98a,25,Placed Object 2 on machine,8
661afa4a5efc676a1b16a98a,26,Test Result: Nexiom machine is ON,8
662f98ee5dc1287d77d01750,1,Placed Object 1 on machine,1
662f98ee5dc1287d77d01750,2,Test Result: Nexiom machine is OFF,1
662f98ee5dc1287d77d01750,3,Removed Object 1 from machine,2
662f98ee5dc1287d77d01750,4,Placed Object 2 on machine,2
662f98ee5dc1287d77d01750,5,Test Result: Nexiom machine is ON,2
662f98ee5dc1287d77d01750,6,Removed Object 2 from machine,3
662f98ee5dc1287d77d01750,7,Placed Object 3 on machine,3
662f98ee5dc1287d77d01750,8,Test Result: Nexiom machine is ON,3
662f98ee5dc1287d77d01750,9,Removed Object 3 from machine,4
662f98ee5dc1287d77d01750,10,Placed Object 4 on machine,4
662f98ee5dc1287d77d01750,11,Test Result: Nexiom machine is OFF,4
662f98ee5dc1287d77d01750,12,Removed Object 4 from machine,5
662f98ee5dc1287d77d01750,13,Placed Object 2 on machine,5
662f98ee5dc1287d77d01750,14,Placed Object 3 on machine,5
662f98ee5dc1287d77d01750,15,Test Result: Nexiom machine is ON,5
66311cdfdc6a541751ee782a,1,Placed Object 1 on machine,1
66311cdfdc6a541751ee782a,2,Placed Object 2 on machine,1
66311cdfdc6a541751ee782a,3,Test Result: Nexiom machine is ON,1
66311cdfdc6a541751ee782a,4,Removed Object 2 from machine,2
66311cdfdc6a541751ee782a,5,Placed Object 3 on machine,2
66311cdfdc6a541751ee782a,6,Test Result: Nexiom machine is ON,2
66311cdfdc6a541751ee782a,7,Removed Object 3 from machine,3
66311cdfdc6a541751ee782a,8,Placed Object 4 on machine,3
66311cdfdc6a541751ee782a,9,Test Result: Nexiom machine is ON,3
66311cdfdc6a541751ee782a,10,Removed Object 4 from machine,4
66311cdfdc6a541751ee782a,11,Removed Object 1 from machine,4
66311cdfdc6a541751ee782a,12,Placed Object 2 on machine,4
66311cdfdc6a541751ee782a,13,Placed Object 4 on machine,4
66311cdfdc6a541751ee782a,14,Test Result: Nexiom machine is ON,4
66311cdfdc6a541751ee782a,15,Removed Object 4 from machine,5
66311cdfdc6a541751ee782a,16,Placed Object 3 on machine,5
66311cdfdc6a541751ee782a,17,Test Result: Nexiom machine is ON,5
66311cdfdc6a541751ee782a,18,Removed Object 3 from machine,6
66311cdfdc6a541751ee782a,19,Removed Object 2 from machine,6
66311cdfdc6a541751ee782a,20,Placed Object 3 on machine,6
66311cdfdc6a541751ee782a,21,Placed Object 4 on machine,6
66311cdfdc6a541751ee782a,22,Test Result: Nexiom machine is OFF,6
66311cdfdc6a541751ee782a,23,Removed Object 3 from machine,7
66311cdfdc6a541751ee782a,24,Removed Object 4 from machine,7
66311cdfdc6a541751ee782a,25,Placed Object 4 on machine,7
66311cdfdc6a541751ee782a,26,Test Result: Nexiom machine is OFF,7
66311cdfdc6a541751ee782a,27,Removed Object 4 from machine,8
66311cdfdc6a541751ee782a,28,Placed Object 3 on machine,8
66311cdfdc6a541751ee782a,29,Test Result: Nexiom machine is OFF,8
66311cdfdc6a541751ee782a,30,Removed Object 3 from machine,9
6636e5ffb1e341fa2390a2c0,1,Placed Object 2 on machine,1
6636e5ffb1e341fa2390a2c0,2,Placed Object 3 on machine,1
6636e5ffb1e341fa2390a2c0,3,Test Result: Nexiom machine is OFF,1
6636e5ffb1e341fa2390a2c0,4,Removed Object 2 from machine,2
6636e5ffb1e341fa2390a2c0,5,Removed Object 3 from machine,2
6636e5ffb1e341fa2390a2c0,6,Placed Object 1 on machine,2
6636e5ffb1e341fa2390a2c0,7,Placed Object 4 on machine,2
6636e5ffb1e341fa2390a2c0,8,Test Result: Nexiom machine is OFF,2
6636e5ffb1e341fa2390a2c0,9,Removed Object 4 from machine,3
6636e5ffb1e341fa2390a2c0,10,Removed Object 1 from machine,3
6636e5ffb1e341fa2390a2c0,11,Placed Object 1 on machine,3
6636e5ffb1e341fa2390a2c0,12,Placed Object 2 on machine,3
6636e5ffb1e341fa2390a2c0,13,Test Result: Nexiom machine is OFF,3
6636e5ffb1e341fa2390a2c0,14,Removed Object 2 from machine,4
6636e5ffb1e341fa2390a2c0,15,Placed Object 3 on machine,4
6636e5ffb1e341fa2390a2c0,16,Placed Object 2 on machine,4
6636e5ffb1e341fa2390a2c0,17,Removed Object 2 from machine,4
6636e5ffb1e341fa2390a2c0,18,Test Result: Nexiom machine is OFF,4
6636e5ffb1e341fa2390a2c0,19,Placed Object 2 on machine,5
6636e5ffb1e341fa2390a2c0,20,Placed Object 4 on machine,5
6636e5ffb1e341fa2390a2c0,21,Test Result: Nexiom machine is ON,5
6636e5ffb1e341fa2390a2c0,22,Removed Object 3 from machine,6
6636e5ffb1e341fa2390a2c0,23,Removed Object 2 from machine,6
6636e5ffb1e341fa2390a2c0,24,Removed Object 1 from machine,6
6636e5ffb1e341fa2390a2c0,25,Test Result: Nexiom machine is OFF,6
6636e5ffb1e341fa2390a2c0,26,Removed Object 4 from machine,7
6636e5ffb1e341fa2390a2c0,27,Placed Object 3 on machine,7
6636e5ffb1e341fa2390a2c0,28,Test Result: Nexiom machine is OFF,7
6636e5ffb1e341fa2390a2c0,29,Removed Object 3 from machine,8
6636e5ffb1e341fa2390a2c0,30,Placed Object 2 on machine,8
6636e5ffb1e341fa2390a2c0,31,Test Result: Nexiom machine is OFF,8
6636e5ffb1e341fa2390a2c0,32,Removed Object 2 from machine,9
6636e5ffb1e341fa2390a2c0,33,Placed Object 1 on machine,9
6636e5ffb1e341fa2390a2c0,34,Test Result: Nexiom machine is OFF,9
6636e5ffb1e341fa2390a2c0,35,Removed Object 1 from machine,10
6636e5ffb1e341fa2390a2c0,36,Placed Object 3 on machine,10
6636e5ffb1e341fa2390a2c0,37,Placed Object 4 on machine,10
6636e5ffb1e341fa2390a2c0,38,Test Result: Nexiom machine is ON,10
6636e5ffb1e341fa2390a2c0,39,Placed Object 2 on machine,11
6636e5ffb1e341fa2390a2c0,40,Test Result: Nexiom machine is ON,11
6636e5ffb1e341fa2390a2c0,41,Removed Object 3 from machine,12
6636e5ffb1e341fa2390a2c0,42,Test Result: Nexiom machine is OFF,12
6636e5ffb1e341fa2390a2c0,43,Placed Object 3 on machine,13
6636e5ffb1e341fa2390a2c0,44,Removed Object 2 from machine,13
6636e5ffb1e341fa2390a2c0,45,Placed Object 1 on machine,13
6636e5ffb1e341fa2390a2c0,46,Test Result: Nexiom machine is ON,13
6636e5ffb1e341fa2390a2c0,47,Removed Object 1 from machine,14
6636e5ffb1e341fa2390a2c0,48,Test Result: Nexiom machine is ON,14
6637f53e203e2f5f706d70ec,1,Placed Object 1 on machine,1
6637f53e203e2f5f706d70ec,2,Placed Object 2 on machine,1
6637f53e203e2f5f706d70ec,3,Test Result: Nexiom machine is OFF,1
6637f53e203e2f5f706d70ec,4,Removed Object 1 from machine,2
6637f53e203e2f5f706d70ec,5,Removed Object 2 from machine,2
6637f53e203e2f5f706d70ec,6,Placed Object 3 on machine,2
6637f53e203e2f5f706d70ec,7,Test Result: Nexiom machine is OFF,2
6637f53e203e2f5f706d70ec,8,Removed Object 3 from machine,3
6637f53e203e2f5f706d70ec,9,Placed Object 4 on machine,3
6637f53e203e2f5f706d70ec,10,Test Result: Nexiom machine is OFF,3
6637f53e203e2f5f706d70ec,11,Placed Object 3 on machine,4
6637f53e203e2f5f706d70ec,12,Test Result: Nexiom machine is OFF,4
6637f53e203e2f5f706d70ec,13,Removed Object 4 from machine,5
6637f53e203e2f5f706d70ec,14,Placed Object 4 on machine,5
6637f53e203e2f5f706d70ec,15,Removed Object 3 from machine,5
6637f53e203e2f5f706d70ec,16,Placed Object 1 on machine,5
6637f53e203e2f5f706d70ec,17,Test Result: Nexiom machine is OFF,5
6637f53e203e2f5f706d70ec,18,Removed Object 4 from machine,6
6637f53e203e2f5f706d70ec,19,Placed Object 3 on machine,6
6637f53e203e2f5f706d70ec,20,Test Result: Nexiom machine is OFF,6
6637f53e203e2f5f706d70ec,21,Removed Object 3 from machine,7
6637f53e203e2f5f706d70ec,22,Removed Object 1 from machine,7
6637f53e203e2f5f706d70ec,23,Placed Object 2 on machine,7
6637f53e203e2f5f706d70ec,24,Placed Object 3 on machine,7
6637f53e203e2f5f706d70ec,25,Test Result: Nexiom machine is OFF,7
6637f53e203e2f5f706d70ec,26,Removed Object 3 from machine,8
6637f53e203e2f5f706d70ec,27,Placed Object 4 on machine,8
6637f53e203e2f5f706d70ec,28,Test Result: Nexiom machine is ON,8
663911a7d0a58901bbe17704,1,Placed Object 1 on machine,1
663911a7d0a58901bbe17704,2,Test Result: Nexiom machine is OFF,1
663911a7d0a58901bbe17704,3,Removed Object 1 from machine,2
663911a7d0a58901bbe17704,4,Placed Object 2 on machine,2
663911a7d0a58901bbe17704,5,Test Result: Nexiom machine is OFF,2
663911a7d0a58901bbe17704,6,Removed Object 2 from machine,3
663911a7d0a58901bbe17704,7,Placed Object 3 on machine,3
663911a7d0a58901bbe17704,8,Test Result: Nexiom machine is OFF,3
663911a7d0a58901bbe17704,9,Removed Object 3 from machine,4
663911a7d0a58901bbe17704,10,Placed Object 4 on machine,4
663911a7d0a58901bbe17704,11,Test Result: Nexiom machine is OFF,4
663911a7d0a58901bbe17704,12,Placed Object 1 on machine,5
663911a7d0a58901bbe17704,13,Test Result: Nexiom machine is OFF,5
663911a7d0a58901bbe17704,14,Removed Object 4 from machine,6
663911a7d0a58901bbe17704,15,Placed Object 4 on machine,6
663911a7d0a58901bbe17704,16,Placed Object 3 on machine,6
663911a7d0a58901bbe17704,17,Placed Object 2 on machine,6
663911a7d0a58901bbe17704,18,Test Result: Nexiom machine is ON,6
663911a7d0a58901bbe17704,19,Removed Object 4 from machine,7
663911a7d0a58901bbe17704,20,Removed Object 3 from machine,7
663911a7d0a58901bbe17704,21,Test Result: Nexiom machine is OFF,7
663911a7d0a58901bbe17704,22,Removed Object 2 from machine,8
663911a7d0a58901bbe17704,23,Placed Object 3 on machine,8
663911a7d0a58901bbe17704,24,Test Result: Nexiom machine is OFF,8
663911a7d0a58901bbe17704,25,Removed Object 1 from machine,9
663911a7d0a58901bbe17704,26,Placed Object 2 on machine,9
663911a7d0a58901bbe17704,27,Test Result: Nexiom machine is OFF,9
663911a7d0a58901bbe17704,28,Removed Object 2 from machine,10
663911a7d0a58901bbe17704,29,Placed Object 4 on machine,10
663911a7d0a58901bbe17704,30,Test Result: Nexiom machine is ON,10
663911a7d0a58901bbe17704,31,Placed Object 2 on machine,11
663911a7d0a58901bbe17704,32,Removed Object 3 from machine,11
663911a7d0a58901bbe17704,33,Test Result: Nexiom machine is OFF,11
663911a7d0a58901bbe17704,34,Removed Object 2 from machine,12
663911a7d0a58901bbe17704,35,Placed Object 1 on machine,12
663911a7d0a58901bbe17704,36,Test Result: Nexiom machine is OFF,12
663911a7d0a58901bbe17704,37,Removed Object 1 from machine,13
663a41265f6d1a3d681574c2,1,Placed Object 1 on machine,1
663a41265f6d1a3d681574c2,2,Placed Object 2 on machine,1
663a41265f6d1a3d681574c2,3,Placed Object 3 on machine,1
663a41265f6d1a3d681574c2,4,Test Result: Nexiom machine is OFF,1
663a41265f6d1a3d681574c2,5,Removed Object 1 from machine,2
663a41265f6d1a3d681574c2,6,Removed Object 2 from machine,2
663a41265f6d1a3d681574c2,7,Removed Object 3 from machine,2
663a41265f6d1a3d681574c2,8,Placed Object 4 on machine,2
663a41265f6d1a3d681574c2,9,Placed Object 3 on machine,2
663a41265f6d1a3d681574c2,10,Placed Object 2 on machine,2
663a41265f6d1a3d681574c2,11,Test Result: Nexiom machine is ON,2
663a41265f6d1a3d681574c2,12,Removed Object 4 from machine,3
663a41265f6d1a3d681574c2,13,Removed Object 3 from machine,3
663a41265f6d1a3d681574c2,14,Placed Object 1 on machine,3
663a41265f6d1a3d681574c2,15,Placed Object 4 on machine,3
663a41265f6d1a3d681574c2,16,Test Result: Nexiom machine is ON,3
66444fab51653be6d035845e,1,Placed Object 1 on machine,1
66444fab51653be6d035845e,2,Placed Object 2 on machine,1
66444fab51653be6d035845e,3,Test Result: Nexiom machine is OFF,1
66444fab51653be6d035845e,4,Removed Object 1 from machine,2
66444fab51653be6d035845e,5,Removed Object 2 from machine,2
66444fab51653be6d035845e,6,Placed Object 3 on machine,2
66444fab51653be6d035845e,7,Placed Object 4 on machine,2
66444fab51653be6d035845e,8,Test Result: Nexiom machine is ON,2
66444fab51653be6d035845e,9,Test Result: Nexiom machine is ON,3
66444fab51653be6d035845e,10,Removed Object 4 from machine,4
